entity_name,population,habitat,conservation initiatives,article_url
Spix's macaw,,,[edit],https://en.wikipedia.org/wiki/Spix%27s_macaw
Blue-throated macaw,,,[edit],https://en.wikipedia.org/wiki/Blue-throated_macaw
Lear's macaw,,,[edit],https://en.wikipedia.org/wiki/Lear%27s_macaw
